,Unnamed: 0,Date,Hour,Dew_Point,Derece,Yükseklik Ölçer,Rüzgar Hızı,Görünürlük,Year,Month,Day,Bulut,Yeni_Bulut
1472,1472,2019-05-03,16:20,10.0,19,1013,9.26,"10,00",2019,5,3,Bulut Tavanı ve Görüş Temiz,1
1474,1474,2019-05-03,20:20,10.0,17,1012,7.41,"10,00",2019,5,3,Bulut Tavanı ve Görüş Temiz,1
1475,1475,2019-05-03,22:20,10.0,16,1013,3.7,"10,00",2019,5,3,Bulut Tavanı ve Görüş Temiz,1
1477,1477,2019-05-04,02:20,10.0,15,1013,7.41,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1478,1478,2019-05-04,04:20,11.0,14,1012,3.7,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1480,1480,2019-05-04,08:20,11.0,18,1013,5.56,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1481,1481,2019-05-04,10:20,11.0,19,1012,7.41,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1483,1483,2019-05-04,14:20,8.0,21,1012,9.26,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1484,1484,2019-05-04,16:20,9.0,23,1010,9.26,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1486,1486,2019-05-04,20:20,11.0,18,1011,18.5,"10,00",2019,5,4,Bulut Tavanı ve Görüş Temiz,1
1487,1487,2019-05-04,22:20,12.0,15,1012,14.8,"10,00",2019,5,4,Çok bulutlu,2
1489,1489,2019-05-05,02:20,12.0,15,1011,13.0,"10,00",2019,5,5,Çok bulutlu,2
1490,1490,2019-05-05,04:20,12.0,15,1010,3.7,"10,00",2019,5,5,Çok bulutlu,2
1492,1492,2019-05-05,08:20,11.0,18,1009,18.5,"10,00",2019,5,5,Bulut Tavanı ve Görüş Temiz,1
1493,1493,2019-05-05,10:20,11.0,19,1009,16.7,"10,00",2019,5,5,Bulut Tavanı ve Görüş Temiz,1
1495,1495,2019-05-05,14:20,10.0,24,1008,7.41,"10,00",2019,5,5,Çok bulutlu,2
1496,1496,2019-05-05,16:20,12.0,21,1008,11.1,"10,00",2019,5,5,Çok bulutlu,2
1498,1498,2019-05-05,20:20,14.0,18,1009,11.1,"10,00",2019,5,5,Çok bulutlu,2
1499,1499,2019-05-05,22:20,15.0,18,1009,14.8,"10,00",2019,5,5,Çok bulutlu,2
1501,1501,2019-05-06,02:20,14.0,18,1007,9.26,"10,00",2019,5,6,Parçalı Bulutlu,3
1502,1502,2019-05-06,04:20,14.0,17,1007,5.56,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1504,1504,2019-05-06,08:20,13.0,18,1008,9.26,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1505,1505,2019-05-06,10:20,12.0,20,1008,16.7,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1507,1507,2019-05-06,14:20,11.0,23,1006,13.0,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1508,1508,2019-05-06,16:20,10.0,24,1005,9.26,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1510,1510,2019-05-06,20:20,14.0,20,1005,13.0,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1511,1511,2019-05-06,22:20,14.0,19,1006,5.56,"10,00",2019,5,6,Bulut Tavanı ve Görüş Temiz,1
1513,1513,2019-05-07,02:20,11.0,17,1006,18.5,"10,00",2019,5,7,Bulut Tavanı ve Görüş Temiz,1
1514,1514,2019-05-07,04:20,12.0,17,1006,22.2,"10,00",2019,5,7,Bulut Tavanı ve Görüş Temiz,1
1516,1516,2019-05-07,08:20,11.0,16,1007,25.9,"10,00",2019,5,7,Parçalı Bulutlu,3
1517,1517,2019-05-07,10:20,11.0,17,1008,24.1,"10,00",2019,5,7,Parçalı Bulutlu,3
1520,1520,2019-05-07,16:20,10.0,15,1010,13.0,"10,00",2019,5,7,Çok bulutlu,2
1522,1522,2019-05-07,20:20,10.0,13,1011,11.1,"10,00",2019,5,7,Çok bulutlu,2
1523,1523,2019-05-07,22:20,11.0,13,1012,13.0,"10,00",2019,5,7,Çok bulutlu,2
1525,1525,2019-05-08,02:20,10.0,12,1014,9.26,"10,00",2019,5,8,Çok bulutlu,2
1526,1526,2019-05-08,04:20,10.0,12,1014,13.0,"10,00",2019,5,8,Çok bulutlu,2
1528,1528,2019-05-08,08:20,8.0,13,1015,22.2,"10,00",2019,5,8,Çok bulutlu,2
1529,1529,2019-05-08,10:20,7.0,13,1016,14.8,"10,00",2019,5,8,Çok bulutlu,2
1531,1531,2019-05-08,14:20,7.0,13,1017,9.26,"10,00",2019,5,8,Çok bulutlu,2
1532,1532,2019-05-08,16:20,7.0,13,1017,9.26,"10,00",2019,5,8,Çok bulutlu,2
1534,1534,2019-05-08,20:20,6.0,13,1016,5.56,"10,00",2019,5,8,Çok bulutlu,2
1535,1535,2019-05-08,22:20,8.0,13,1017,5.56,"10,00",2019,5,8,Çok bulutlu,2
1537,1537,2019-05-09,02:20,4.0,13,1016,7.41,"10,00",2019,5,9,Çok bulutlu,2
1538,1538,2019-05-09,04:20,6.0,13,1015,5.56,"10,00",2019,5,9,Çok bulutlu,2
1540,1540,2019-05-09,08:20,7.0,14,1015,7.41,"10,00",2019,5,9,Çok bulutlu,2
1541,1541,2019-05-09,10:20,9.0,15,1015,11.1,"10,00",2019,5,9,Parçalı Bulutlu,3
1543,1543,2019-05-09,14:20,10.0,17,1014,13.0,"10,00",2019,5,9,Parçalı Bulutlu,3
1544,1544,2019-05-09,16:20,6.0,17,1013,11.1,"10,00",2019,5,9,Bulut Tavanı ve Görüş Temiz,1
1546,1546,2019-05-09,20:20,7.0,15,1011,7.41,"10,00",2019,5,9,Bulut Tavanı ve Görüş Temiz,1
1547,1547,2019-05-09,22:20,6.0,15,1011,7.41,"10,00",2019,5,9,Bulut Tavanı ve Görüş Temiz,1
1549,1549,2019-05-10,02:20,10.0,14,1010,5.56,"10,00",2019,5,10,Çok bulutlu,2
1550,1550,2019-05-10,04:20,12.0,15,1010,9.26,"10,00",2019,5,10,Çok bulutlu,2
1552,1552,2019-05-10,08:20,12.0,15,1010,11.1,"10,00",2019,5,10,Çok bulutlu,2
1553,1553,2019-05-10,10:20,11.0,16,1010,13.0,"10,00",2019,5,10,Çok bulutlu,2
1555,1555,2019-05-10,14:20,12.0,18,1009,11.1,"10,00",2019,5,10,Çok bulutlu,2
1556,1556,2019-05-10,16:20,13.0,16,1009,7.41,"10,00",2019,5,10,Çok bulutlu,2
1558,1558,2019-05-10,20:20,13.0,15,1011,7.41,"10,00",2019,5,10,Çok bulutlu,2
1559,1559,2019-05-10,22:20,12.0,14,1012,7.41,"10,00",2019,5,10,Çok bulutlu,2
1561,1561,2019-05-11,02:20,12.0,14,1012,3.7,"10,00",2019,5,11,Çok bulutlu,2
1562,1562,2019-05-11,04:20,14.0,15,1012,11.1,"10,00",2019,5,11,Çok bulutlu,2
1564,1564,2019-05-11,08:20,14.0,16,1014,9.26,"10,00",2019,5,11,Çok bulutlu,2
1565,1565,2019-05-11,10:20,14.0,16,1015,9.26,"10,00",2019,5,11,Çok bulutlu,2
1567,1567,2019-05-11,14:20,15.0,18,1015,14.8,"10,00",2019,5,11,Çok bulutlu,2
1568,1568,2019-05-11,16:20,12.0,17,1016,13.0,"10,00",2019,5,11,Çok bulutlu,2
1570,1570,2019-05-11,20:20,13.0,16,1016,3.7,"10,00",2019,5,11,Bulut Tavanı ve Görüş Temiz,1
1571,1571,2019-05-11,22:20,12.0,16,1017,3.7,"10,00",2019,5,11,Bulut Tavanı ve Görüş Temiz,1
1573,1573,2019-05-12,02:20,12.0,14,1018,1.85,"10,00",2019,5,12,Bulut Tavanı ve Görüş Temiz,1
1574,1574,2019-05-12,04:20,11.0,13,1018,1.85,"10,00",2019,5,12,Bulut Tavanı ve Görüş Temiz,1
1576,1576,2019-05-12,08:20,13.0,16,1019,7.41,"8,00",2019,5,12,Önemli Bulut Yok,5
1577,1577,2019-05-12,10:20,12.0,19,1019,9.26,"10,00",2019,5,12,Bulut Tavanı ve Görüş Temiz,1
1579,1579,2019-05-12,14:20,8.0,22,1019,9.26,"10,00",2019,5,12,Parçalı Bulutlu,3
1580,1580,2019-05-12,16:20,10.0,23,1018,7.41,"10,00",2019,5,12,Parçalı Bulutlu,3
1582,1582,2019-05-12,20:20,9.0,21,1018,16.7,"10,00",2019,5,12,Bulut Tavanı ve Görüş Temiz,1
1583,1583,2019-05-12,22:20,8.0,19,1018,16.7,"10,00",2019,5,12,Bulut Tavanı ve Görüş Temiz,1
1585,1585,2019-05-13,02:20,7.0,16,1017,14.8,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1586,1586,2019-05-13,04:20,8.0,16,1017,20.4,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1588,1588,2019-05-13,08:20,10.0,18,1017,24.1,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1589,1589,2019-05-13,10:20,11.0,20,1017,24.1,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1591,1591,2019-05-13,14:20,11.0,22,1017,35.2,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1592,1592,2019-05-13,16:20,11.0,21,1017,33.3,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1594,1594,2019-05-13,20:20,11.0,16,1017,20.4,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1595,1595,2019-05-13,22:20,11.0,16,1018,18.5,"10,00",2019,5,13,Bulut Tavanı ve Görüş Temiz,1
1597,1597,2019-05-14,02:20,12.0,15,1016,29.6,"10,00",2019,5,14,Bulut Tavanı ve Görüş Temiz,1
1598,1598,2019-05-14,04:20,12.0,15,1016,16.7,"10,00",2019,5,14,Çok bulutlu,2
1600,1600,2019-05-14,08:20,12.0,17,1015,14.8,"10,00",2019,5,14,Bulut Tavanı ve Görüş Temiz,1
1601,1601,2019-05-14,10:20,13.0,19,1016,20.4,"10,00",2019,5,14,Bulut Tavanı ve Görüş Temiz,1
1603,1603,2019-05-14,14:20,15.0,21,1014,24.1,"10,00",2019,5,14,Çok bulutlu,2
1604,1604,2019-05-14,16:20,14.0,20,1014,25.9,"10,00",2019,5,14,Çok bulutlu,2
1606,1606,2019-05-14,20:20,13.0,18,1013,20.4,"10,00",2019,5,14,Bulut Tavanı ve Görüş Temiz,1
1607,1607,2019-05-14,22:20,12.0,18,1013,14.8,"10,00",2019,5,14,Bulut Tavanı ve Görüş Temiz,1
1609,1609,2019-05-15,02:20,12.0,17,1009,20.4,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1610,1610,2019-05-15,04:20,13.0,18,1011,20.4,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1612,1612,2019-05-15,08:20,14.0,20,1010,9.26,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1613,1613,2019-05-15,10:20,15.0,21,1011,14.8,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1615,1615,2019-05-15,14:20,16.0,23,1011,14.8,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1616,1616,2019-05-15,16:20,16.0,23,1011,7.41,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1619,1619,2019-05-15,22:20,13.0,20,1011,13.0,"10,00",2019,5,15,Bulut Tavanı ve Görüş Temiz,1
1621,1621,2019-05-16,02:20,13.0,19,1010,18.5,"10,00",2019,5,16,Çok bulutlu,2
1622,1622,2019-05-16,04:20,14.0,17,1010,18.5,"10,00",2019,5,16,Çok bulutlu,2
1625,1625,2019-05-16,10:20,14.0,20,1010,16.7,"10,00",2019,5,16,Çok bulutlu,2
1627,1627,2019-05-16,14:20,13.0,25,1010,22.2,"10,00",2019,5,16,Bulut Tavanı ve Görüş Temiz,1
1628,1628,2019-05-16,16:20,12.0,26,1010,18.5,"10,00",2019,5,16,Bulut Tavanı ve Görüş Temiz,1
1631,1631,2019-05-16,22:20,12.0,19,1009,16.7,"10,00",2019,5,16,Bulut Tavanı ve Görüş Temiz,1
1633,1633,2019-05-17,02:20,13.0,16,1008,29.6,"10,00",2019,5,17,Bulut Tavanı ve Görüş Temiz,1
1634,1634,2019-05-17,04:20,14.0,15,1008,22.2,"10,00",2019,5,17,Bulut Tavanı ve Görüş Temiz,1
1636,1636,2019-05-17,08:20,14.0,17,1009,13.0,"10,00",2019,5,17,Parçalı Bulutlu,3
1637,1637,2019-05-17,10:20,15.0,17,1008,31.5,"10,00",2019,5,17,Çok bulutlu,2
1639,1639,2019-05-17,14:20,14.0,19,1006,38.9,"10,00",2019,5,17,Çok bulutlu,2
1640,1640,2019-05-17,16:20,14.0,17,1008,22.2,"10,00",2019,5,17,Çok bulutlu,2
1642,1642,2019-05-17,20:20,12.0,18,1008,1.85,"10,00",2019,5,17,Parçalı Bulutlu,3
1643,1643,2019-05-17,22:20,13.0,17,1006,33.3,"10,00",2019,5,17,Çok bulutlu,2
1645,1645,2019-05-18,02:20,12.0,15,1007,16.7,"10,00",2019,5,18,Çok bulutlu,2
1646,1646,2019-05-18,04:20,13.0,16,1006,16.7,"10,00",2019,5,18,Parçalı Bulutlu,3
1648,1648,2019-05-18,08:20,14.0,18,1009,11.1,"10,00",2019,5,18,Bulut Tavanı ve Görüş Temiz,1
1649,1649,2019-05-18,10:20,16.0,19,1009,16.7,"10,00",2019,5,18,Parçalı Bulutlu,3
1651,1651,2019-05-18,14:20,16.0,18,1009,11.1,"10,00",2019,5,18,Çok bulutlu,2
1652,1652,2019-05-18,16:20,16.0,19,1009,14.8,"10,00",2019,5,18,Çok bulutlu,2
1654,1654,2019-05-18,20:20,14.0,19,1009,7.41,"10,00",2019,5,18,Bulut Tavanı ve Görüş Temiz,1
1655,1655,2019-05-18,22:20,15.0,17,1010,3.7,"10,00",2019,5,18,Bulut Tavanı ve Görüş Temiz,1
1657,1657,2019-05-19,02:20,15.0,16,1009,7.41,"6,00",2019,5,19,Önemli Bulut Yok,5
1658,1658,2019-05-19,04:20,16.0,18,1010,13.0,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1660,1660,2019-05-19,08:20,16.0,19,1011,18.5,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1661,1661,2019-05-19,10:20,17.0,20,1012,14.8,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1663,1663,2019-05-19,14:20,15.0,25,1012,14.8,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1664,1664,2019-05-19,16:20,13.0,25,1011,11.1,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1666,1666,2019-05-19,20:20,13.0,22,1011,7.41,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1667,1667,2019-05-19,22:20,11.0,23,1011,7.41,"10,00",2019,5,19,Bulut Tavanı ve Görüş Temiz,1
1669,1669,2019-05-20,02:20,13.0,21,1009,11.1,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1670,1670,2019-05-20,04:20,13.0,22,1009,11.1,"10,00",2019,5,20,Parçalı Bulutlu,3
1672,1672,2019-05-20,08:20,12.0,25,1010,9.26,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1673,1673,2019-05-20,10:20,15.0,23,1011,7.41,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1675,1675,2019-05-20,14:20,14.0,24,1011,14.8,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1676,1676,2019-05-20,16:20,12.0,27,1011,16.7,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1678,1678,2019-05-20,20:20,15.0,21,1011,3.7,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1679,1679,2019-05-20,22:20,15.0,19,1012,3.7,"10,00",2019,5,20,Bulut Tavanı ve Görüş Temiz,1
1681,1681,2019-05-21,02:20,15.0,17,1013,7.41,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1682,1682,2019-05-21,04:20,15.0,18,1013,1.85,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1684,1684,2019-05-21,08:20,14.0,22,1013,13.0,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1685,1685,2019-05-21,10:20,15.0,24,1013,11.1,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1687,1687,2019-05-21,14:20,13.0,25,1012,11.1,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1688,1688,2019-05-21,16:20,12.0,26,1012,18.5,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1690,1690,2019-05-21,20:20,15.0,21,1012,14.8,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1691,1691,2019-05-21,22:20,15.0,21,1014,14.8,"10,00",2019,5,21,Bulut Tavanı ve Görüş Temiz,1
1693,1693,2019-05-22,02:20,13.0,20,1014,14.8,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1694,1694,2019-05-22,04:20,12.0,18,1014,5.56,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1696,1696,2019-05-22,08:20,16.0,21,1014,9.26,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1697,1697,2019-05-22,10:20,15.0,23,1014,13.0,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1699,1699,2019-05-22,14:20,13.0,24,1014,11.1,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1700,1700,2019-05-22,16:20,12.0,26,1013,11.1,"10,00",2019,5,22,Çok bulutlu,2
1702,1702,2019-05-22,20:20,15.0,20,1013,11.1,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1703,1703,2019-05-22,22:20,14.0,19,1014,9.26,"10,00",2019,5,22,Bulut Tavanı ve Görüş Temiz,1
1705,1705,2019-05-23,02:20,14.0,20,1013,5.56,"10,00",2019,5,23,Bulut Tavanı ve Görüş Temiz,1
1706,1706,2019-05-23,04:20,16.0,19,1012,3.7,"10,00",2019,5,23,Bulut Tavanı ve Görüş Temiz,1
1708,1708,2019-05-23,08:20,12.0,21,1012,7.41,"10,00",2019,5,23,Bulut Tavanı ve Görüş Temiz,1
1709,1709,2019-05-23,10:20,15.0,20,1013,11.1,"10,00",2019,5,23,Bulut Tavanı ve Görüş Temiz,1
1711,1711,2019-05-23,14:20,16.0,23,1012,13.0,"10,00",2019,5,23,Az Bulutlu,4
1712,1712,2019-05-23,16:20,16.0,24,1011,11.1,"10,00",2019,5,23,Bulut Tavanı ve Görüş Temiz,1
1714,1714,2019-05-23,20:20,15.0,22,1010,3.7,"10,00",2019,5,23,Bulut Tavanı ve Görüş Temiz,1
1715,1715,2019-05-23,22:20,14.0,24,1010,11.1,"10,00",2019,5,23,Çok bulutlu,2
1717,1717,2019-05-24,02:20,16.0,19,1008,16.7,"10,00",2019,5,24,Bulut Tavanı ve Görüş Temiz,1
1721,1721,2019-05-24,10:20,15.0,16,1010,13.0,"10,00",2019,5,24,Çok bulutlu,2
1723,1723,2019-05-24,14:20,16.0,21,1009,11.1,"10,00",2019,5,24,Parçalı Bulutlu,3
1724,1724,2019-05-24,16:20,14.0,20,1009,25.9,"10,00",2019,5,24,Parçalı Bulutlu,3
1726,1726,2019-05-24,20:20,13.0,19,1009,9.26,"10,00",2019,5,24,Bulut Tavanı ve Görüş Temiz,1
1727,1727,2019-05-24,22:20,14.0,17,1010,13.0,"10,00",2019,5,24,Çok bulutlu,2
1729,1729,2019-05-25,02:20,14.0,16,1010,5.56,"10,00",2019,5,25,Çok bulutlu,2
1730,1730,2019-05-25,04:20,14.0,16,1011,7.41,"10,00",2019,5,25,Parçalı Bulutlu,3
1732,1732,2019-05-25,08:20,17.0,18,1012,13.0,"10,00",2019,5,25,Çok bulutlu,2
1733,1733,2019-05-25,10:20,17.0,18,1013,11.1,"10,00",2019,5,25,Çok bulutlu,2
1735,1735,2019-05-25,14:20,15.0,21,1014,13.0,"10,00",2019,5,25,Az Bulutlu,4
1736,1736,2019-05-25,16:20,16.0,21,1014,14.8,"10,00",2019,5,25,Az Bulutlu,4
1738,1738,2019-05-25,20:20,15.0,19,1014,11.1,"10,00",2019,5,25,Bulut Tavanı ve Görüş Temiz,1
1739,1739,2019-05-25,22:20,15.0,19,1015,7.41,"10,00",2019,5,25,Bulut Tavanı ve Görüş Temiz,1
1741,1741,2019-05-26,02:20,16.0,18,1015,7.41,"10,00",2019,5,26,Bulut Tavanı ve Görüş Temiz,1
1742,1742,2019-05-26,04:20,16.0,18,1015,9.26,"10,00",2019,5,26,Bulut Tavanı ve Görüş Temiz,1
1744,1744,2019-05-26,08:20,17.0,19,1017,13.0,"10,00",2019,5,26,Bulut Tavanı ve Görüş Temiz,1
1745,1745,2019-05-26,10:20,17.0,20,1017,16.7,"10,00",2019,5,26,Bulut Tavanı ve Görüş Temiz,1
1747,1747,2019-05-26,14:20,18.0,22,1017,18.5,"10,00",2019,5,26,Parçalı Bulutlu,3
1748,1748,2019-05-26,16:20,14.0,23,1017,11.1,"10,00",2019,5,26,Parçalı Bulutlu,3
1750,1750,2019-05-26,20:20,12.0,21,1016,7.41,"10,00",2019,5,26,Bulut Tavanı ve Görüş Temiz,1
1751,1751,2019-05-26,22:20,12.0,23,1017,11.1,"10,00",2019,5,26,Bulut Tavanı ve Görüş Temiz,1
1753,1753,2019-05-27,02:20,13.0,21,1017,11.1,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1754,1754,2019-05-27,04:20,12.0,19,1016,9.26,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1756,1756,2019-05-27,08:20,12.0,23,1016,14.8,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1757,1757,2019-05-27,10:20,13.0,25,1016,16.7,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1759,1759,2019-05-27,14:20,14.0,28,1016,18.5,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1760,1760,2019-05-27,16:20,14.0,27,1015,20.4,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1762,1762,2019-05-27,20:20,13.0,24,1015,13.0,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1763,1763,2019-05-27,22:20,15.0,21,1015,14.8,"10,00",2019,5,27,Bulut Tavanı ve Görüş Temiz,1
1765,1765,2019-05-28,02:20,16.0,18,1014,18.5,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1766,1766,2019-05-28,04:20,16.0,18,1013,16.7,"8,00",2019,5,28,Önemli Bulut Yok,5
1768,1768,2019-05-28,08:20,17.0,21,1014,7.41,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1769,1769,2019-05-28,10:20,16.0,26,1013,5.56,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1771,1771,2019-05-28,14:20,15.0,31,1011,9.26,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1772,1772,2019-05-28,16:20,10.0,33,1010,9.26,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1774,1774,2019-05-28,20:20,20.0,27,1009,3.7,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1775,1775,2019-05-28,22:20,19.0,26,1009,5.56,"10,00",2019,5,28,Bulut Tavanı ve Görüş Temiz,1
1777,1777,2019-05-29,02:20,17.0,22,1011,7.41,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1778,1778,2019-05-29,04:20,18.0,21,1011,1.85,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1780,1780,2019-05-29,08:20,17.0,23,1012,9.26,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1781,1781,2019-05-29,10:20,17.0,24,1013,13.0,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1783,1783,2019-05-29,14:20,11.0,27,1013,14.8,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1784,1784,2019-05-29,16:20,13.0,29,1012,16.7,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1786,1786,2019-05-29,20:20,17.0,23,1013,9.26,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1787,1787,2019-05-29,22:20,19.0,22,1014,11.1,"10,00",2019,5,29,Bulut Tavanı ve Görüş Temiz,1
1789,1789,2019-05-30,02:20,15.0,21,1015,9.26,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1790,1790,2019-05-30,04:20,15.0,20,1015,7.41,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1792,1792,2019-05-30,08:20,18.0,22,1016,11.1,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1793,1793,2019-05-30,10:20,19.0,24,1017,11.1,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1795,1795,2019-05-30,14:20,15.0,25,1017,20.4,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1796,1796,2019-05-30,16:20,15.0,26,1017,11.1,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1798,1798,2019-05-30,20:20,14.0,24,1016,7.41,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1799,1799,2019-05-30,22:20,14.0,23,1017,0.0,"10,00",2019,5,30,Bulut Tavanı ve Görüş Temiz,1
1801,1801,2019-05-31,02:20,17.0,22,1017,3.7,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1802,1802,2019-05-31,04:20,18.0,21,1016,0.0,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1804,1804,2019-05-31,08:20,19.0,24,1016,5.56,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1805,1805,2019-05-31,10:20,20.0,24,1016,9.26,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1807,1807,2019-05-31,14:20,18.0,28,1015,16.7,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1808,1808,2019-05-31,16:20,16.0,28,1014,20.4,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1810,1810,2019-05-31,20:20,16.0,26,1013,14.8,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1811,1811,2019-05-31,22:20,17.0,22,1014,18.5,"10,00",2019,5,31,Bulut Tavanı ve Görüş Temiz,1
1813,1813,2019-06-01,02:20,18.0,20,1014,24.1,"10,00",2019,6,1,Az Bulutlu,4
1814,1814,2019-06-01,04:20,18.0,21,1014,22.2,"10,00",2019,6,1,Parçalı Bulutlu,3
1816,1816,2019-06-01,08:20,17.0,22,1014,16.7,"10,00",2019,6,1,Parçalı Bulutlu,3
1817,1817,2019-06-01,10:20,18.0,23,1015,22.2,"10,00",2019,6,1,Çok bulutlu,2
1819,1819,2019-06-01,14:20,18.0,25,1015,29.6,"10,00",2019,6,1,Az Bulutlu,4
1820,1820,2019-06-01,16:20,18.0,24,1014,29.6,"10,00",2019,6,1,Az Bulutlu,4
1822,1822,2019-06-01,20:20,17.0,22,1014,29.6,"10,00",2019,6,1,Çok bulutlu,2
1823,1823,2019-06-01,22:20,17.0,21,1015,14.8,"10,00",2019,6,1,Parçalı Bulutlu,3
1825,1825,2019-06-02,02:20,18.0,20,1014,14.8,"10,00",2019,6,2,Bulut Tavanı ve Görüş Temiz,1
1826,1826,2019-06-02,04:20,18.0,20,1014,14.8,"10,00",2019,6,2,Bulut Tavanı ve Görüş Temiz,1
